Fecha,IdVehiculo,IdModelo,IdCliente,Estado,Year,Precio
2022-12-07,11828,15,4768,Segunda Mano,2019,16915
2015-03-15,11829,4,29564,Segunda-Mano,2008,20731
2022-01-03,11830,6,6756,Nuevo,2022,37260
2020-04-24,11831,16,16294,Segunda/Mano,2015,19241
2019-02-16,11832,16,15803,Segunda Mano,2012,19711
2021-09-21,11833,12,13786,Nuevo,2021,43009
2021-09-16,11834,7,25352,segunda mano,2017,29344
2023-10-05,11835,7,26424,segunda mano,2009,18104
2019-04-06,11836,4,7133,Nuevo,2019,41036
2023-07-02,11837,8,2830,Nuevo,2023,44523
2016-07-11,11838,4,6099,segunda mano,2014,16167
2018-04-10,11839,4,21150,Nuevo,2018,32304
2022-05-13,11840,9,7069,Nuevo,2022,46815
2015-07-25,11841,5,29507,Nuevo,2015,28034
2021-05-29,11842,4,8754,Nuevo,2021,32187
2017-07-21,11843,5,28798,Segunda/Mano,2015,24319
2017-10-30,11844,8,15115,Segunda/Mano,2006,36897
2017-05-29,11845,12,24871,Segunda\Mano,2007,32298
2018-02-02,11846,17,6489,Segunda Mano,2017,14273
2017-07-16,11847,8,10553,Segunda/Mano,2010,24490
2019-02-07,11848,14,18907,Segunda Mano,2014,18856
2016-12-14,11849,15,6839,Segunda-Mano,2014,15901
2016-06-03,11850,11,28880,Segunda\Mano,2003,24287
2018-10-27,11851,8,16030,Segunda Mano,2017,34806
2016-01-06,11852,7,16501,segunda mano,2010,21787
2018-11-25,11853,11,18381,Nuevo,2018,40527
2021-09-22,11854,2,9012,Segunda Mano,2010,23851
2017-12-11,11855,17,20907,Segunda-Mano,2010,20735
2023-03-05,11856,7,14434,Segunda\Mano,2012,24506
2017-10-10,11857,14,23497,Nuevo,2017,39519
2017-11-19,11858,12,19121,Segunda-Mano,2013,43160
2018-08-25,11859,14,27842,Nuevo,2018,38598
2017-10-23,11860,7,20707,Nuevo,2017,37891
2018-11-09,11861,4,4913,Nuevo,2018,40140
2015-08-02,11862,12,9744,Segunda Mano,2014,32407
2021-10-17,11863,15,21504,Nuevo,2021,26114
2017-01-22,11864,19,10376,Segunda-Mano,2009,15903
2018-01-13,11865,6,25747,Segunda Mano,2009,27271
2016-05-28,11866,5,27385,Segunda-Mano,2012,16832
2018-11-07,11867,5,1530,Nuevo,2018,21675
2017-05-02,11868,3,14142,Segunda\Mano,2009,23778
2018-10-27,11869,17,10282,segunda mano,2013,15950
2018-04-24,11870,9,6988,Nuevo,2018,45088
2018-08-13,11871,5,10678,Nuevo,2018,21408
2017-05-19,11872,9,9094,Segunda Mano,2006,29693
2021-08-24,11873,14,18323,Nuevo,2021,32401
2015-02-15,11874,16,26866,Nuevo,2015,31528
2023-09-04,11875,4,12281,Segunda Mano,2021,23120
2022-12-30,11876,7,3022,Nuevo,2022,43180
2015-02-04,11877,12,3358,Segunda\Mano,2005,26711
2021-03-18,11878,3,6499,Segunda/Mano,2018,34440
2019-04-20,11879,15,8179,Nuevo,2019,20870
2018-09-04,11880,14,2057,Segunda/Mano,2017,28994
2020-08-06,11881,4,1027,Segunda/Mano,2008,20230
2019-07-16,11882,9,16266,segunda mano,2017,31261
2018-07-31,11883,15,23188,segunda mano,2005,13495
2020-11-30,11884,8,10130,Segunda-Mano,2015,26920
2015-03-25,11885,8,24309,Segunda-Mano,2005,26695
2023-09-05,11886,9,937,Nuevo,2023,46183
2018-04-14,11887,13,5183,Segunda/Mano,2007,38382
2018-01-17,11888,11,21960,segunda mano,2008,17371
2020-12-02,11889,20,14300,Segunda Mano,2019,30129
2015-12-12,11890,18,19905,Segunda/Mano,2005,15919
2022-11-29,11891,12,10662,Segunda\Mano,2021,40981
2019-02-12,11892,3,19184,segunda mano,2018,32486
2020-07-14,11893,7,16403,Nuevo,2020,41199
2020-10-28,11894,14,1558,segunda mano,2017,27974
2016-01-27,11895,12,26408,Nuevo,2016,49652
2017-02-14,11896,7,19892,Nuevo,2017,38735
2019-03-11,11897,14,5876,Segunda/Mano,2006,17350
2021-05-08,11898,16,195,segunda mano,2015,23562
2020-07-02,11899,7,18848,Segunda\Mano,2007,25543
2018-08-25,11900,15,14819,Segunda\Mano,2011,16756
2020-12-02,11901,14,28873,Segunda Mano,2008,17969
2016-07-24,11902,10,8012,Segunda\Mano,2010,24169
2023-11-10,11903,7,22483,Segunda/Mano,2020,32486
2018-02-25,11904,10,2809,Segunda\Mano,2009,30787
2017-01-19,11905,9,24502,Segunda\Mano,2015,29430
2017-11-09,11906,11,26539,Segunda Mano,2009,22567
2015-04-04,11907,10,11123,Segunda\Mano,2001,30955
2022-09-05,11908,9,145,segunda mano,2014,27802
2020-06-05,11909,8,25808,Nuevo,2020,50830
2020-05-03,11910,5,19484,Nuevo,2020,27477
2018-05-05,11911,20,22677,Segunda Mano,2004,26955
2022-10-19,11912,9,4474,Segunda Mano,2015,26352
2022-10-12,11913,6,22869,Segunda\Mano,2014,21089
2019-09-05,11914,15,23797,Nuevo,2019,24672
2017-07-03,11915,12,876,Segunda\Mano,2009,19781
2018-10-12,11916,6,27652,Segunda-Mano,2014,25504
2019-07-02,11917,5,13502,Segunda\Mano,2006,18992
2021-10-08,11918,13,29513,Nuevo,2021,51032
2022-11-07,11919,12,20717,Segunda-Mano,2021,35757
2020-04-06,11920,5,29360,Segunda/Mano,2011,15739
2017-02-13,11921,15,15394,Segunda/Mano,2007,15411
2022-08-23,11922,18,20104,Segunda\Mano,2014,25250
2022-10-21,11923,16,3003,Segunda Mano,2019,21329
2016-01-22,11924,12,1984,Nuevo,2016,38073
2017-11-08,11925,13,24427,Segunda\Mano,2009,40423
2017-10-18,11926,4,4060,Segunda Mano,2007,24150
2017-05-17,11927,13,348,Segunda\Mano,2016,30914
2017-12-09,11928,15,7989,Segunda Mano,2016,20576
2016-12-17,11929,5,24053,Segunda Mano,2011,13929
2017-05-08,11930,3,11624,Nuevo,2017,34935
2015-01-21,11931,8,6199,Segunda Mano,2006,20953
2017-04-08,11932,9,6327,segunda mano,2003,28818
2015-05-29,11933,8,6749,segunda mano,2002,30198
2020-05-25,11934,7,14092,Segunda-Mano,2016,29498
2022-01-11,11935,11,3470,Nuevo,2022,30510
2021-02-24,11936,10,479,Segunda/Mano,2015,32692
2015-01-14,11937,9,21346,Segunda-Mano,2001,22007
2017-06-17,11938,9,16830,Segunda/Mano,2002,22667
2020-04-26,11939,4,16313,Segunda/Mano,2011,20872
2022-01-11,11940,4,23264,Segunda/Mano,2020,33552
2015-01-22,11941,10,11425,Segunda/Mano,2004,28902
2015-09-13,11942,16,28454,Segunda\Mano,2008,20216
2019-08-09,11943,7,21498,Nuevo,2019,42400
2018-06-25,11944,11,4839,Segunda/Mano,2013,23078
2021-10-26,11945,17,18393,Segunda/Mano,2019,21638
2017-11-28,11946,10,2385,segunda mano,2011,29044
2019-12-14,11947,10,17067,Nuevo,2019,37735
2018-07-15,11948,14,16453,Segunda/Mano,2008,21414
2016-12-21,11949,5,4357,Nuevo,2016,29487
2015-05-01,11950,6,18142,Nuevo,2015,31708
2021-01-04,11951,4,23788,segunda mano,2008,16525
2021-04-05,11952,4,20952,Nuevo,2021,37110
2017-10-15,11953,13,29940,Nuevo,2017,48437
2015-08-02,11954,15,8356,Segunda/Mano,2000,15415
2015-05-13,11955,3,14746,Segunda-Mano,2008,28620
2017-10-12,11956,16,12623,Segunda/Mano,2004,20703
2015-04-07,11957,3,7244,Segunda/Mano,2008,26591
2022-05-01,11958,19,25161,Segunda/Mano,2017,18625
2017-07-01,11959,15,19138,Segunda\Mano,2011,15448
2020-02-24,11960,15,24091,Segunda-Mano,2009,18510
2019-08-02,11961,14,14183,Segunda-Mano,2018,22347
2021-11-18,11962,2,8063,segunda mano,2015,21012
2015-04-03,11963,10,6008,Nuevo,2015,41729
2022-03-31,11964,9,18467,Segunda\Mano,2009,19883
2020-06-25,11965,6,25159,Segunda/Mano,2007,25063
2019-08-27,11966,4,10463,Nuevo,2019,34436
2019-06-27,11967,20,16575,Segunda/Mano,2014,27487
2018-03-17,11968,12,2010,Segunda/Mano,2006,24705
2021-03-06,11969,19,29663,Nuevo,2021,30901
2021-11-28,11970,12,10448,Segunda Mano,2007,22005
2021-12-31,11971,6,3483,segunda mano,2009,24739
2021-06-12,11972,16,980,Segunda/Mano,2009,21459
2020-10-04,11973,14,22965,Segunda\Mano,2011,16642
2022-10-18,11974,9,26509,Nuevo,2022,52061
2022-03-28,11975,16,17177,Segunda-Mano,2008,17744
2020-06-01,11976,18,14088,Nuevo,2020,37398
2022-04-18,11977,1,18556,Segunda\Mano,2008,13094
2016-02-15,11978,5,17231,Segunda-Mano,2014,14279
2017-07-17,11979,16,1912,Segunda/Mano,2005,21923
2022-08-29,11980,6,22090,Nuevo,2022,33418
2020-08-07,11981,1,28398,Segunda-Mano,2005,14133
2016-07-21,11982,15,28497,segunda mano,2007,15143
2021-03-11,11983,18,10498,Segunda-Mano,2014,17902
2019-03-12,11984,3,1857,Segunda-Mano,2009,27042
2018-11-12,11985,7,26005,Segunda\Mano,2005,22003
2016-11-10,11986,8,24184,Segunda/Mano,2012,35000
2019-07-03,11987,11,8859,Segunda Mano,2018,34035
2018-03-25,11988,13,23446,Nuevo,2018,54058
2017-11-07,11989,18,7113,Nuevo,2017,41525
2018-07-26,11990,17,15514,Segunda\Mano,2005,15281
2017-10-11,11991,8,23782,Nuevo,2017,39946
2017-12-04,11992,11,3670,Segunda\Mano,2012,31023
2023-11-05,11993,10,8656,Segunda\Mano,2017,23029
2017-12-07,11994,13,14765,Segunda/Mano,2013,47576
2017-06-11,11995,11,16731,Segunda\Mano,2010,30603
2022-12-14,11996,9,11338,Segunda Mano,2016,29675
2023-07-04,11997,17,21831,Segunda Mano,2014,18620
2017-07-23,11998,10,22470,segunda mano,2010,36275
2019-07-11,11999,19,6634,Segunda Mano,2015,23142
2021-07-20,12000,8,3814,segunda mano,2015,38016
2020-09-06,12001,8,7352,Segunda\Mano,2005,18033
2018-01-23,12002,16,25759,Nuevo,2018,31118
2015-12-07,12003,8,9288,Segunda/Mano,2010,22626
2019-06-27,12004,11,6977,segunda mano,2005,17997
2022-02-27,12005,11,18477,Segunda\Mano,2008,26465
2015-01-15,12006,10,23390,Nuevo,2015,37187
2023-11-23,12007,6,25993,Nuevo,2023,39477
2016-11-14,12008,12,89,Nuevo,2016,39905
2015-09-09,12009,20,1108,Nuevo,2015,35303
2018-12-29,12010,9,26935,Segunda Mano,2016,27752
2019-12-18,12011,15,23365,Segunda-Mano,2015,13962
2023-08-04,12012,16,1193,Segunda-Mano,2014,18636
2018-07-04,12013,8,15310,Segunda\Mano,2014,34315
2015-11-16,12014,7,1310,Segunda\Mano,2002,21601
2023-01-12,12015,12,20257,Segunda\Mano,2010,24413
2016-09-29,12016,20,14558,Segunda/Mano,2010,25256
2017-06-20,12017,10,3363,Nuevo,2017,47623
2016-04-15,12018,4,20430,segunda mano,2010,17574
2022-04-09,12019,16,25436,Segunda\Mano,2016,16554
2022-02-07,12020,6,2598,segunda mano,2021,29075
2020-05-21,12021,2,914,Segunda/Mano,2011,26842
2016-09-25,12022,7,4287,Segunda/Mano,2012,26764
2017-07-22,12023,19,24510,Segunda\Mano,2007,18052
2018-09-19,12024,5,9791,Segunda\Mano,2006,9611
2022-03-15,12025,18,20444,Segunda-Mano,2011,19556
2016-03-29,12026,10,2210,Segunda/Mano,2012,25311
2015-05-10,12027,5,25457,Nuevo,2015,30476
2017-09-06,12028,12,12373,Segunda Mano,2003,23937
2019-02-18,12029,14,29437,segunda mano,2017,26129
2020-02-13,12030,7,27735,Segunda\Mano,2017,26346
2021-01-14,12031,11,3743,Nuevo,2021,32246
2021-01-03,12032,16,18606,Segunda/Mano,2020,16134
2018-03-16,12033,15,2305,segunda mano,2014,16202
2022-05-01,12034,15,24587,Segunda Mano,2009,11450
2020-10-09,12035,15,10283,Segunda\Mano,2009,15278
2021-10-24,12036,1,20370,segunda mano,2006,11774
2018-03-16,12037,14,11169,segunda mano,2012,17992
2019-06-21,12038,2,17617,Segunda-Mano,2010,23327
2015-06-10,12039,8,19653,segunda mano,2000,21821
2022-12-05,12040,11,18456,Nuevo,2022,36275
2018-03-19,12041,7,21977,segunda mano,2003,25503
2015-09-29,12042,11,4492,Segunda\Mano,2004,21437
2019-02-14,12043,7,29386,Nuevo,2019,34422
2015-03-06,12044,8,20811,Nuevo,2015,42887
2022-02-16,12045,10,26631,Segunda Mano,2013,25630
2015-12-13,12046,9,20807,Segunda/Mano,2007,21958
2022-11-27,12047,7,6706,Nuevo,2022,38826
2017-12-07,12048,19,10927,Nuevo,2017,24995
2016-03-22,12049,17,18733,Nuevo,2016,22712
2019-07-26,12050,7,2328,Segunda Mano,2007,22338
2016-09-10,12051,7,3839,segunda mano,2006,31052
2022-12-06,12052,12,7737,Segunda\Mano,2017,27214
2020-12-29,12053,12,11020,Nuevo,2020,47034
2022-07-02,12054,10,25348,Segunda Mano,2021,22313
2019-12-07,12055,3,25137,Segunda/Mano,2010,22829
2021-04-09,12056,17,26750,Nuevo,2021,31215
2022-01-16,12057,8,18766,Nuevo,2022,46107
2023-01-31,12058,17,1037,Nuevo,2023,31139
2018-06-27,12059,9,24868,Segunda/Mano,2003,25656
2022-06-12,12060,12,17120,Segunda Mano,2008,20766
2022-08-07,12061,14,5526,Segunda\Mano,2012,18748
2021-02-12,12062,13,2719,Nuevo,2021,61162
2022-01-09,12063,7,12929,Segunda Mano,2016,30590
2022-09-14,12064,12,24738,Segunda-Mano,2018,29016
2022-05-09,12065,12,7040,segunda mano,2011,26569
2018-10-28,12066,10,5659,Segunda-Mano,2013,29814
2016-10-27,12067,13,23708,Segunda Mano,2004,41563
2017-01-09,12068,13,21475,Nuevo,2017,48699
2018-10-25,12069,13,2053,segunda mano,2012,36113
2022-09-04,12070,3,10654,Segunda/Mano,2015,18693
2023-05-13,12071,18,9800,Segunda Mano,2012,17020
2017-09-12,12072,11,4117,Nuevo,2017,37224
2022-11-07,12073,16,29208,Nuevo,2022,26400
2019-06-23,12074,6,6991,Segunda\Mano,2015,23018
2019-06-19,12075,15,28749,Segunda\Mano,2016,18972
2019-11-18,12076,9,16681,Nuevo,2019,55481
2019-06-09,12077,6,22218,Segunda-Mano,2017,19933
2021-07-12,12078,11,15706,segunda mano,2019,33113
2017-08-27,12079,6,2866,Segunda/Mano,2005,23282
2018-11-07,12080,7,10537,Segunda-Mano,2009,22063
2023-02-19,12081,14,23884,Segunda-Mano,2013,24633
2016-02-15,12082,9,2823,segunda mano,2006,28363
2021-10-15,12083,19,149,Segunda Mano,2011,14468
2023-08-24,12084,1,27611,Segunda\Mano,2009,12017
2016-01-21,12085,14,24058,Nuevo,2016,33105
2023-01-10,12086,8,28938,Nuevo,2023,50970
2021-08-31,12087,7,5225,Nuevo,2021,42936
2017-03-07,12088,14,28453,segunda mano,2016,18165
2021-10-29,12089,11,9177,Nuevo,2021,37173
2019-06-29,12090,13,29537,Nuevo,2019,65759
2023-12-13,12091,4,17142,Segunda/Mano,2016,30451
2016-02-02,12092,12,3883,Segunda Mano,2002,19027
2017-10-22,12093,2,14040,Nuevo,2017,44885
2020-01-12,12094,9,20637,Nuevo,2020,42912
2015-02-06,12095,17,25906,Nuevo,2015,24783
2020-07-27,12096,10,28245,Nuevo,2020,37418
2017-06-07,12097,3,14793,Nuevo,2017,47380
2018-02-07,12098,7,12828,segunda mano,2017,26341
2017-05-24,12099,8,23968,Segunda Mano,2008,26087
2023-02-05,12100,15,1286,Nuevo,2023,22747
2015-02-11,12101,4,25962,segunda mano,2011,20116
2016-05-07,12102,4,9182,Segunda-Mano,2006,16106
2021-04-25,12103,8,17573,Nuevo,2021,39910
2018-06-11,12104,9,15065,Nuevo,2018,40897
2015-03-12,12105,4,24681,Nuevo,2015,31174
2018-01-03,12106,6,24543,Nuevo,2018,45411
2021-01-17,12107,17,1737,Segunda\Mano,2017,16281
2017-11-16,12108,12,17804,Segunda Mano,2006,24172
2015-09-10,12109,12,16884,Segunda/Mano,2007,27967
2023-04-11,12110,11,20172,Segunda Mano,2015,29749
2016-09-14,12111,11,14070,Nuevo,2016,41471
2016-06-23,12112,6,10035,Nuevo,2016,40042
2020-08-20,12113,11,5657,segunda mano,2007,19833
2021-10-05,12114,15,11677,Nuevo,2021,26094
2023-09-16,12115,11,7380,Nuevo,2023,33862
2020-02-21,12116,1,13398,Segunda\Mano,2006,13591
2016-01-25,12117,19,3085,segunda mano,2012,13815
2016-11-07,12118,17,3580,Segunda\Mano,2013,15799
2021-02-05,12119,15,20691,segunda mano,2006,14030
2022-02-23,12120,12,25568,segunda mano,2011,32650
2015-08-24,12121,18,4314,Segunda/Mano,2012,29703
2018-10-01,12122,7,24915,Segunda-Mano,2014,22299
2020-02-27,12123,17,1987,Nuevo,2020,23658
2019-06-01,12124,4,7269,segunda mano,2015,22502
2015-02-21,12125,5,7570,Nuevo,2015,28568
2016-09-30,12126,10,14788,Segunda-Mano,2006,22772
2017-03-24,12127,7,8658,Segunda\Mano,2010,21909
2021-10-25,12128,11,22894,Segunda Mano,2017,24823
2020-11-15,12129,18,7347,segunda mano,2014,25491
2018-09-27,12130,9,19855,Segunda-Mano,2009,29588
2019-11-16,12131,4,22930,Nuevo,2019,38020
2023-01-31,12132,18,24898,Nuevo,2023,37684
2020-04-10,12133,13,23372,Segunda\Mano,2012,38855
2023-09-22,12134,18,4405,Segunda/Mano,2013,21788
2021-10-02,12135,9,7741,Segunda/Mano,2007,29375
2021-01-24,12136,15,25573,Nuevo,2021,22187
2018-02-19,12137,5,25715,Segunda/Mano,2017,17794
2015-09-25,12138,16,7370,Nuevo,2015,37087
2020-01-08,12139,5,3919,Segunda\Mano,2014,12405
2017-11-06,12140,11,4922,Segunda/Mano,2010,26753
2023-10-09,12141,10,19188,Segunda\Mano,2015,23058
2018-02-09,12142,12,20993,Segunda Mano,2015,34731
2017-06-10,12143,5,10401,Segunda/Mano,2013,19183
2017-05-15,12144,9,24102,Segunda-Mano,2006,24562
2016-05-19,12145,14,1059,Nuevo,2016,33367
2022-07-27,12146,16,17791,Nuevo,2022,38969
2017-10-02,12147,5,22414,Nuevo,2017,28686
2015-02-10,12148,15,10004,Segunda/Mano,2012,14694
2020-03-10,12149,18,9554,Nuevo,2020,41351
2019-07-17,12150,7,10268,segunda mano,2015,28031
2022-07-04,12151,11,26962,Segunda/Mano,2018,23971
2015-07-25,12152,15,24127,Nuevo,2015,24281
2018-07-01,12153,13,13221,Segunda\Mano,2009,30247
2022-10-09,12154,13,10600,Segunda-Mano,2008,28331
2019-05-14,12155,6,28922,Nuevo,2019,36650
2022-01-01,12156,4,15116,segunda mano,2013,25726
2018-03-16,12157,17,29262,Nuevo,2018,29333
2020-01-26,12158,12,28159,Segunda-Mano,2019,35835
2020-08-30,12159,9,107,Segunda Mano,2015,29312
2019-05-05,12160,5,25580,Nuevo,2019,25320
2015-05-04,12161,9,17849,segunda mano,2008,29644
2023-04-14,12162,14,26055,Segunda Mano,2016,22143
2019-11-30,12163,16,7733,Nuevo,2019,27074
2018-05-23,12164,19,21869,Nuevo,2018,24911
2022-09-14,12165,14,21684,Nuevo,2022,32949
2020-06-06,12166,8,18224,Segunda Mano,2014,25555
2019-07-17,12167,9,18856,Segunda\Mano,2005,22667
2021-01-20,12168,15,25718,segunda mano,2016,20393
2017-03-10,12169,13,7594,Segunda Mano,2014,28763
2016-08-25,12170,4,14827,Nuevo,2016,36276
2021-02-25,12171,11,23856,Nuevo,2021,37776
2020-10-21,12172,4,27158,segunda mano,2010,16774
2015-10-19,12173,9,15169,Nuevo,2015,54773
2021-04-04,12174,3,28619,segunda mano,2014,27358
2020-04-27,12175,19,29842,Segunda/Mano,2005,19093
2017-09-09,12176,7,2813,Nuevo,2017,45215
2021-12-08,12177,3,26864,Segunda-Mano,2017,32844
2019-12-26,12178,12,19021,Nuevo,2019,46879
2022-11-05,12179,11,11246,Segunda\Mano,2014,30721
2021-12-01,12180,17,8975,Nuevo,2021,25150
2015-02-18,12181,7,23369,segunda mano,2014,23930
2017-01-01,12182,10,1965,Segunda\Mano,2003,24993
2015-10-04,12183,18,21206,Segunda/Mano,2008,24605
2018-05-11,12184,2,5590,Nuevo,2018,32578
2018-03-21,12185,14,21349,Segunda/Mano,2005,17112
2016-07-16,12186,9,12728,Segunda\Mano,2004,29082
2015-09-06,12187,13,29881,Segunda-Mano,2006,36619
2023-11-02,12188,15,20267,Segunda-Mano,2021,16090
2019-01-04,12189,13,10774,Segunda Mano,2007,27909
2017-03-23,12190,4,14106,segunda mano,2014,20831
2017-01-19,12191,16,19287,Segunda-Mano,2007,19106
2023-12-22,12192,8,2277,segunda mano,2021,33955
2023-02-03,12193,4,20888,Segunda\Mano,2019,29230
2021-04-12,12194,8,21668,Segunda/Mano,2015,32104
2016-01-27,12195,5,3276,Nuevo,2016,28332
2019-08-09,12196,8,5836,Segunda\Mano,2007,22975
2018-10-25,12197,6,28155,Segunda/Mano,2007,21874
2015-03-02,12198,10,24390,segunda mano,2006,21419
2015-08-11,12199,4,19208,Nuevo,2015,29182
2023-05-23,12200,18,6414,Segunda\Mano,2019,32772
2022-06-16,12201,13,20273,segunda mano,2011,41760
2015-04-23,12202,10,11192,Segunda Mano,2005,21414
2023-06-14,12203,2,9509,Segunda\Mano,2010,18640
2021-06-28,12204,9,20692,Segunda Mano,2007,24638
2017-01-04,12205,9,28779,Nuevo,2017,43206
2022-04-27,12206,11,4275,Segunda Mano,2016,27181
2022-01-30,12207,6,18091,Segunda/Mano,2007,16743
2016-08-29,12208,12,9023,Segunda\Mano,2006,24002
2017-09-29,12209,11,21830,Segunda/Mano,2006,23244
2019-06-20,12210,11,2123,Segunda\Mano,2018,28806
2019-07-29,12211,4,854,Segunda Mano,2015,22720
2017-06-02,12212,12,12419,Nuevo,2017,50693
2021-05-19,12213,7,8813,Nuevo,2021,35505
2018-03-31,12214,14,27308,segunda mano,2005,15648
2015-07-25,12215,13,7531,Segunda/Mano,2008,42347
2018-12-04,12216,8,20058,Segunda-Mano,2005,23072
2016-03-19,12217,11,18520,segunda mano,2004,21397
2017-06-07,12218,11,19966,Segunda Mano,2008,26178
2017-11-03,12219,13,10713,segunda mano,2012,35131
2018-09-18,12220,1,7025,segunda mano,2003,14530
2016-01-07,12221,11,15718,segunda mano,2002,16001
2017-12-01,12222,5,9,Nuevo,2017,21613
2022-08-03,12223,10,21459,Segunda/Mano,2019,37139
2015-12-14,12224,18,13219,Nuevo,2015,32264
2022-03-25,12225,10,27088,Segunda-Mano,2019,28826
2018-07-30,12226,15,22163,Segunda-Mano,2015,18404
2020-05-26,12227,10,8096,Nuevo,2020,37344
2023-04-10,12228,20,24582,segunda mano,2010,20568
2018-06-18,12229,5,19778,Segunda/Mano,2012,12728
2019-03-20,12230,14,15983,Segunda-Mano,2009,19065
2022-01-29,12231,17,13276,Segunda\Mano,2011,17413
2021-08-20,12232,13,23794,Segunda\Mano,2020,41897
2022-06-07,12233,15,29549,Nuevo,2022,21076
2015-11-06,12234,9,15206,Nuevo,2015,42679
2022-04-09,12235,5,191,Segunda\Mano,2014,12506
2020-07-04,12236,5,5631,Segunda\Mano,2015,18310
2022-09-19,12237,5,25308,segunda mano,2012,14506
2021-05-27,12238,1,12655,Segunda/Mano,2014,21118
2019-05-18,12239,10,4266,Segunda/Mano,2012,31625
2018-06-25,12240,9,623,segunda mano,2012,24344
2021-11-22,12241,15,15229,Segunda Mano,2006,13566
2015-02-16,12242,17,17801,Segunda-Mano,2006,13740
2017-08-21,12243,7,14220,Nuevo,2017,40979
2022-07-04,12244,6,1767,Segunda Mano,2011,16788
2018-10-13,12245,16,25145,Segunda/Mano,2004,20470
2018-10-18,12246,10,26536,Segunda Mano,2003,25556
2021-08-17,12247,9,19633,Segunda/Mano,2011,25017
2017-09-24,12248,16,9329,Segunda-Mano,2013,21077
2023-11-29,12249,15,9638,Nuevo,2023,23404
2016-01-10,12250,15,10030,Nuevo,2016,21952
2017-04-02,12251,9,27955,Segunda Mano,2015,39800
2017-04-26,12252,5,8311,Segunda/Mano,2005,11302
2023-12-17,12253,11,6805,Segunda-Mano,2011,18290
2017-04-08,12254,17,27529,segunda mano,2008,14103
2022-06-10,12255,18,2216,Segunda-Mano,2010,19719
2022-03-17,12256,11,1890,Nuevo,2022,32345
2023-03-10,12257,19,5570,segunda mano,2016,18982
2017-01-14,12258,7,22826,segunda mano,2013,29901
2020-09-30,12259,6,9239,segunda mano,2014,21543
2021-03-05,12260,7,2769,Segunda-Mano,2009,22748
2022-03-17,12261,15,24177,Segunda/Mano,2012,15732
2018-08-21,12262,2,17268,segunda mano,2013,21519
2016-05-08,12263,10,23673,Segunda-Mano,2012,20085
2017-02-18,12264,20,17386,Nuevo,2017,33006
2018-01-01,12265,6,27158,Nuevo,2018,35882
2021-12-11,12266,3,9020,Segunda Mano,2015,34999
2021-10-24,12267,10,6799,Nuevo,2021,47360
2021-05-03,12268,20,29603,Segunda Mano,2017,24329
2016-10-27,12269,18,14654,Segunda-Mano,2008,24124
2019-01-17,12270,4,6433,Nuevo,2019,30959
2015-08-02,12271,13,21143,Segunda/Mano,2014,46312
2020-12-24,12272,7,27961,segunda mano,2008,21310
2019-08-21,12273,10,24603,Segunda\Mano,2009,23789
2018-06-25,12274,11,23984,Nuevo,2018,35527
2017-05-14,12275,11,13691,Segunda/Mano,2016,30750
2023-04-24,12276,13,7713,Segunda\Mano,2019,32911
2023-12-18,12277,16,28850,Segunda\Mano,2016,18320
2018-11-07,12278,9,172,Segunda-Mano,2010,27543
2023-12-09,12279,8,28124,Nuevo,2023,42291
2015-01-18,12280,12,16369,segunda mano,2001,24929
2019-03-24,12281,11,20027,Segunda Mano,2006,19778
2023-03-20,12282,15,23460,Nuevo,2023,23641
2020-04-29,12283,7,13884,Nuevo,2020,43747
2023-03-25,12284,10,17871,Segunda-Mano,2012,29903
2016-08-28,12285,2,15182,Nuevo,2016,37314
2015-04-15,12286,11,20444,Segunda Mano,2010,23870
2017-06-26,12287,19,9639,Segunda-Mano,2012,14264
2017-04-10,12288,10,22031,Nuevo,2017,50326
2020-05-16,12289,1,4188,Segunda\Mano,2006,16311
2017-03-17,12290,8,22007,Segunda/Mano,2014,26150
2021-08-17,12291,17,8670,Segunda/Mano,2016,13229
2015-11-23,12292,9,18228,Segunda Mano,2004,34462
2015-07-28,12293,10,13675,Nuevo,2015,45331
2022-03-08,12294,7,10482,segunda mano,2009,19343
2020-01-31,12295,10,4201,Segunda-Mano,2009,19227
2023-03-15,12296,15,8788,Segunda-Mano,2020,19016
2018-06-04,12297,2,14525,Nuevo,2018,35832
2021-07-07,12298,6,10647,Segunda\Mano,2012,22570
2019-01-12,12299,3,22770,Nuevo,2019,35099
2021-01-08,12300,2,1836,Segunda-Mano,2012,26450
2017-03-13,12301,9,23276,Segunda/Mano,2016,35376
2022-06-01,12302,9,617,Nuevo,2022,42385
2017-03-25,12303,11,15398,Segunda/Mano,2010,25308
2015-08-18,12304,11,9926,Nuevo,2015,32337
2020-11-04,12305,9,1576,Nuevo,2020,43596
2023-02-02,12306,10,17122,Segunda\Mano,2010,25466
2016-10-17,12307,8,1674,Segunda/Mano,2008,24067
2019-08-22,12308,15,3632,Segunda/Mano,2015,15573
2023-01-20,12309,10,11214,Segunda-Mano,2010,24145
2023-12-03,12310,10,24653,segunda mano,2020,28459
2017-12-06,12311,9,21069,Segunda Mano,2013,24342
2020-07-15,12312,14,25608,segunda mano,2014,22211
2023-01-19,12313,11,13187,Nuevo,2023,35072
2023-07-05,12314,4,4168,Segunda\Mano,2019,16108
2019-03-08,12315,10,17940,Nuevo,2019,50596
2023-04-22,12316,15,7408,segunda mano,2015,13950
2023-11-20,12317,15,20138,Segunda\Mano,2016,13577
